frame,velocidade_media,aceleracao_media,jitter_medio,fluidez_movimento,confianca_media,confianca_min,confianca_std,total_pessoas,video,tracking,classe
428,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
429,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
430,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
431,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
432,0.0,0.34240931272506714,0.5000000139137676,0.7802408195748307,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
433,0.34240931272506714,0.7196069359779358,0.5000000139137676,0.8213910345150292,0.2882819175720215,0.012037010863423347,0.28909382224082947,3,Assault010_x264,DeepSORT,assault
434,0.4377196133136749,0.449888676404953,0.6169705323813072,0.8273688636679785,0.6578390002250671,0.19295503199100494,0.2583971917629242,3,Assault010_x264,DeepSORT,assault
435,0.32107818126678467,0.1821736991405487,0.5828953636855351,0.8914294297596379,0.7104892730712891,0.03533848747611046,0.32787325978279114,3,Assault010_x264,DeepSORT,assault
436,0.1685524880886078,0.08581718802452087,0.45885613066396785,0.956112319668052,0.6635266542434692,0.015396379865705967,0.37710559368133545,3,Assault010_x264,DeepSORT,assault
437,0.10018207132816315,0.20919591188430786,0.26266970430329434,0.9070618630852431,0.6655882000923157,0.04685915634036064,0.334442675113678,3,Assault010_x264,DeepSORT,assault
438,0.1716158241033554,0.1422821432352066,0.26477270057599356,0.9281590905164891,0.6901243329048157,0.14132030308246613,0.2636661231517792,3,Assault010_x264,DeepSORT,assault
439,0.11430567502975464,0.06038724631071091,0.3723002927885135,0.9690367797630621,0.596746027469635,0.020006315782666206,0.3589800298213959,3,Assault010_x264,DeepSORT,assault
440,0.06041933596134186,0.06041933596134186,0.48519831096343297,0.9767375929316157,0.6364725232124329,0.027598204091191292,0.3485592007637024,3,Assault010_x264,DeepSORT,assault
441,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
442,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
443,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
444,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
445,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
446,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
447,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
448,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
449,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
450,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
451,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,3,Assault010_x264,DeepSORT,assault
452,0.0,0.3362561762332916,0.5000000139137676,0.9197973692253453,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
453,0.3362561762332916,0.17453519999980927,0.5000000139137676,0.9417945073308632,0.7602419853210449,0.08349798619747162,0.2791302502155304,2,Assault010_x264,DeepSORT,assault
454,0.2531638443470001,0.28147533535957336,0.8490813062917951,0.9599130980010014,0.7717094421386719,0.2879471778869629,0.18533354997634888,2,Assault010_x264,DeepSORT,assault
455,0.2629864513874054,0.2629864513874054,0.34664325635379145,0.9268496750888726,0.6480939984321594,0.05997397005558014,0.3135679364204407,2,Assault010_x264,DeepSORT,assault
456,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
457,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
458,0.0,0.05526672303676605,0.5000000139137676,0.9739341631891866,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
459,0.05526672303676605,0.05526672303676605,0.5000000139137676,0.9739341631891866,0.6946758031845093,0.11375758051872253,0.2592642605304718,2,Assault010_x264,DeepSORT,assault
460,0.0,0.2123263031244278,0.5000000139137676,0.9688725686143859,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
461,0.2123263031244278,0.2545144855976105,0.5000000139137676,0.9508535324794292,0.6685965657234192,0.11516280472278595,0.27557286620140076,2,Assault010_x264,DeepSORT,assault
462,0.10930528491735458,0.28067177534103394,0.4244594877312606,0.8734373572188503,0.6373729705810547,0.11285361647605896,0.2935308516025543,2,Assault010_x264,DeepSORT,assault
463,0.17859360575675964,0.3192802369594574,0.5667917887339007,0.8699000742570991,0.7283124327659607,0.28768032789230347,0.21228201687335968,2,Assault010_x264,DeepSORT,assault
464,0.15453407168388367,0.15419389307498932,0.5043177559430866,0.9030030479526283,0.71194988489151,0.05324430391192436,0.34109440445899963,2,Assault010_x264,DeepSORT,assault
465,0.003256475552916527,0.10540395975112915,0.46832546698377814,0.9262278050233589,0.687976598739624,0.23075652122497559,0.2254040390253067,2,Assault010_x264,DeepSORT,assault
466,0.10720313340425491,0.05140518397092819,0.30869468737970523,0.962660795297511,0.713010847568512,0.36234748363494873,0.18540635704994202,2,Assault010_x264,DeepSORT,assault
467,0.15855050086975098,0.004592207260429859,0.8632253379160483,0.9999728892236422,0.7321419715881348,0.19600653648376465,0.25126197934150696,2,Assault010_x264,DeepSORT,assault
468,0.15466436743736267,0.15290915966033936,0.7389921654675481,0.9032270637950478,0.7773310542106628,0.22162534296512604,0.21852469444274902,2,Assault010_x264,DeepSORT,assault
469,0.0018483562162145972,0.0018483562162145972,0.5079087278992207,0.9999975922586365,0.7853332757949829,0.26587846875190735,0.2133716642856598,2,Assault010_x264,DeepSORT,assault
470,0.0,0.44718870520591736,0.5000000139137676,0.9447351516479913,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
471,0.44718870520591736,0.44718870520591736,0.5000000139137676,0.9447351516479913,0.7449002861976624,0.13277579843997955,0.2610296607017517,2,Assault010_x264,DeepSORT,assault
472,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
473,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
474,0.0,0.153495192527771,0.5000000139137676,0.9555782919608227,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
475,0.153495192527771,0.10543457418680191,0.5000000139137676,0.971530706106221,0.6576560139656067,0.065200574696064,0.3014868199825287,2,Assault010_x264,DeepSORT,assault
476,0.10921841114759445,0.10921841114759445,0.35423573258067304,0.9654102859251723,0.7302758693695068,0.16693174839019775,0.2592338025569916,2,Assault010_x264,DeepSORT,assault
477,0.0,0.08943874388933182,0.5000000139137676,0.9759824288484668,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
478,0.08943874388933182,0.08943874388933182,0.5000000139137676,0.9759824288484668,0.709641695022583,0.06683463603258133,0.32176488637924194,2,Assault010_x264,DeepSORT,assault
479,0.0,0.4255716800689697,0.5000000139137676,0.9537239236437208,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
480,0.4255716800689697,0.4255716800689697,0.5000000139137676,0.9537239236437208,0.7828903198242188,0.06348122656345367,0.2536188066005707,2,Assault010_x264,DeepSORT,assault
481,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
482,0.0,0.12855970859527588,0.5000000139137676,0.9369018389191228,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
483,0.12855970859527588,0.12855970859527588,0.5000000139137676,0.9369018389191228,0.7850329279899597,0.09285955131053925,0.25429537892341614,2,Assault010_x264,DeepSORT,assault
484,0.0,0.09909194707870483,0.5000000139137676,0.9398958501859365,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
485,0.09909194707870483,0.09909194707870483,0.5000000139137676,0.9398958501859365,0.7264988422393799,0.08411460369825363,0.27475816011428833,2,Assault010_x264,DeepSORT,assault
486,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
487,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
488,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
489,0.0,0.38292625546455383,0.5000000139137676,0.8618246344805139,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
490,0.38292625546455383,0.38292625546455383,0.5000000139137676,0.8618246344805139,0.6914127469062805,0.35248491168022156,0.19080060720443726,2,Assault010_x264,DeepSORT,assault
491,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
492,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
493,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
494,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
495,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
496,0.0,0.057499226182699203,0.5000000139137676,0.9588109263105076,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
497,0.057499226182699203,0.057499226182699203,0.5000000139137676,0.9588109263105076,0.6872525215148926,0.26601096987724304,0.21646639704704285,2,Assault010_x264,DeepSORT,assault
498,0.0,0.10561000555753708,0.5000000139137676,0.9278599619236382,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
499,0.10561000555753708,0.10561000555753708,0.5000000139137676,0.9278599619236382,0.7538752555847168,0.40153753757476807,0.17772258818149567,2,Assault010_x264,DeepSORT,assault
500,0.0,0.17863434553146362,0.5000000139137676,0.9040726264840873,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
501,0.17863434553146362,0.17863434553146362,0.5000000139137676,0.9040726264840873,0.8274788856506348,0.3018539547920227,0.176498144865036,2,Assault010_x264,DeepSORT,assault
502,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
503,0.0,0.21691705286502838,0.5000000139137676,0.8804218739223718,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
504,0.21691705286502838,0.21691705286502838,0.5000000139137676,0.8804218739223718,0.6856717467308044,0.14754311740398407,0.2608989179134369,2,Assault010_x264,DeepSORT,assault
505,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
506,0.0,0.0,0.5000000139137676,1.0,0.07986461371183395,0.004778475500643253,0.09049046039581299,2,Assault010_x264,DeepSORT,assault
507,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
508,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
509,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
510,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
511,0.0,0.4738655686378479,0.5000000139137676,0.8571531445414443,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
512,0.4738655686378479,0.4738655686378479,0.5000000139137676,0.8571531445414443,0.735672652721405,0.06137629970908165,0.2730863094329834,2,Assault010_x264,DeepSORT,assault
513,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
514,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
515,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
516,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
517,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
518,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
519,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
520,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
521,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
522,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
523,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
524,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
525,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
526,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
527,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
528,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
529,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
530,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
531,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
532,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
533,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
534,0.0,0.37024691700935364,0.5000000139137676,0.873855581064746,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
535,0.37024691700935364,0.43051591515541077,0.5000000139137676,0.8571036731377578,0.7552449703216553,0.10966328531503677,0.24742890894412994,2,Assault010_x264,DeepSORT,assault
536,0.13904570043087006,0.2818566858768463,0.30623139862828785,0.855142826305714,0.6532712578773499,0.06450097262859344,0.26809048652648926,2,Assault010_x264,DeepSORT,assault
537,0.17156273126602173,0.17156273126602173,0.6498959905122891,0.884089317587029,0.5482030510902405,0.05877511948347092,0.2805871367454529,1,Assault010_x264,DeepSORT,assault
538,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
539,0.0,0.47455546259880066,0.5000000139137676,0.827607418472414,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
540,0.47455546259880066,0.43510764837265015,0.5000000139137676,0.8414542988854886,0.769128680229187,0.32262787222862244,0.19585928320884705,1,Assault010_x264,DeepSORT,assault
541,0.387523353099823,0.387523353099823,0.7738167197517566,0.839987748563166,0.5173563957214355,0.09370754659175873,0.277363657951355,1,Assault010_x264,DeepSORT,assault
542,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
543,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
544,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
545,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
546,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
547,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
548,0.0,0.4295778274536133,0.5000000139137676,0.8383782713859038,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
549,0.4295778274536133,0.4295778274536133,0.5000000139137676,0.8383782713859038,0.5945681929588318,0.13235342502593994,0.274686336517334,1,Assault010_x264,DeepSORT,assault
550,0.0,0.1250608116388321,0.5000000139137676,0.9148399565643376,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
551,0.1250608116388321,0.1250608116388321,0.5000000139137676,0.9148399565643376,0.6066235899925232,0.02798614092171192,0.3278091847896576,1,Assault010_x264,DeepSORT,assault
552,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
553,0.0,0.2880726754665375,0.5000000139137676,0.9119672402667626,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
554,0.2880726754665375,0.2761719226837158,0.5000000139137676,0.9120244440278739,0.7099944949150085,0.13357624411582947,0.22862298786640167,1,Assault010_x264,DeepSORT,assault
555,0.011900791898369789,0.011900791898369789,0.4545420314022062,0.9999443412583439,0.7327479720115662,0.38862618803977966,0.17888669669628143,1,Assault010_x264,DeepSORT,assault
556,0.0,0.5334203243255615,0.5000000139137676,0.8845291972464434,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
557,0.5334203243255615,0.764177143573761,0.5000000139137676,0.9274504239574658,0.38131895661354065,0.05650276690721512,0.21005909144878387,1,Assault010_x264,DeepSORT,assault
558,0.38048094511032104,0.38048094511032104,0.6544111250086213,0.7894723381550193,0.10079159587621689,0.0010208358289673924,0.1466667503118515,1,Assault010_x264,DeepSORT,assault
559,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
560,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,1,Assault010_x264,DeepSORT,assault
561,0.0,0.0,0.5000000139137676,1.0,0.7506489753723145,0.2675275206565857,0.17806212604045868,2,Assault010_x264,DeepSORT,assault
562,0.0,0.0,0.5000000139137676,1.0,0.12262449413537979,0.002268825424835086,0.12620234489440918,2,Assault010_x264,DeepSORT,assault
563,0.0,0.0,0.5000000139137676,1.0,0.6632088422775269,0.19334672391414642,0.22501732409000397,2,Assault010_x264,DeepSORT,assault
564,0.0,0.0,0.5000000139137676,1.0,0.6420800089836121,0.2223491668701172,0.2338133603334427,2,Assault010_x264,DeepSORT,assault
565,0.0,0.0,0.5000000139137676,1.0,0.1205684021115303,0.0037763211876153946,0.0861462876200676,2,Assault010_x264,DeepSORT,assault
566,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
567,0.0,0.0,0.5000000139137676,1.0,0.6553051471710205,0.2005152851343155,0.2315642088651657,2,Assault010_x264,DeepSORT,assault
568,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
569,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
570,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
571,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
572,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
573,0.0,0.0,0.5000000139137676,1.0,0.7840824723243713,0.22659221291542053,0.21113887429237366,2,Assault010_x264,DeepSORT,assault
574,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
575,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
576,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
577,0.0,0.0,0.5000000139137676,1.0,0.6449880003929138,0.015213718637824059,0.3494681119918823,2,Assault010_x264,DeepSORT,assault
578,0.0,0.0,0.5000000139137676,1.0,0.6478182077407837,0.03034660592675209,0.3405718207359314,2,Assault010_x264,DeepSORT,assault
579,0.0,0.0,0.5000000139137676,1.0,0.6868489384651184,0.07087298482656479,0.3130309283733368,2,Assault010_x264,DeepSORT,assault
580,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
581,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
582,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
583,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
584,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
585,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
586,0.0,0.0,0.5000000139137676,1.0,0.6769313216209412,0.028968380764126778,0.3364635109901428,2,Assault010_x264,DeepSORT,assault
587,0.0,0.46261411905288696,0.5000000139137676,0.8056045576934029,0.6642352342605591,0.07488951086997986,0.2942644953727722,2,Assault010_x264,DeepSORT,assault
588,0.46261411905288696,0.7313439249992371,0.5000000139137676,0.8580052787331859,0.559694230556488,0.04500153288245201,0.30257242918014526,2,Assault010_x264,DeepSORT,assault
589,0.3064570724964142,0.38748130202293396,0.5981568522034978,0.8416145945137964,0.6542548537254333,0.07251479476690292,0.2852165400981903,2,Assault010_x264,DeepSORT,assault
590,0.13485825061798096,0.07012159377336502,0.5438954009252116,0.9639912435477049,0.8248236179351807,0.18853789567947388,0.2606154680252075,2,Assault010_x264,DeepSORT,assault
591,0.17630630731582642,0.19229398667812347,0.6318214506391613,0.9012829955774876,0.6889543533325195,0.024985969066619873,0.38755443692207336,2,Assault010_x264,DeepSORT,assault
592,0.15093401074409485,0.1775902509689331,0.545073532666048,0.8914185656327726,0.7932262420654297,0.3042944073677063,0.22961017489433289,2,Assault010_x264,DeepSORT,assault
593,0.3252461850643158,0.37772446870803833,0.41107835029180245,0.8440869644403323,0.47947534918785095,0.026305366307497025,0.3643369972705841,2,Assault010_x264,DeepSORT,assault
594,0.3594396114349365,0.5555408596992493,0.5121850334475749,0.7844492615917579,0.44112905859947205,0.007295322138816118,0.33358341455459595,2,Assault010_x264,DeepSORT,assault
595,0.550216555595398,0.550216555595398,0.6677840282755801,0.7446254519395996,0.08745522052049637,0.002448287094011903,0.07521355152130127,2,Assault010_x264,DeepSORT,assault
596,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
597,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
598,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
599,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
600,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
601,0.0,0.0,0.5000000139137676,1.0,0.1092730388045311,0.0073469774797558784,0.13382309675216675,2,Assault010_x264,DeepSORT,assault
602,0.0,0.34990811347961426,0.5000000139137676,0.8162820110269391,0.7498360276222229,0.15394872426986694,0.3098735809326172,2,Assault010_x264,DeepSORT,assault
603,0.34990811347961426,0.7018585205078125,0.5000000139137676,0.901973249407587,0.48875707387924194,0.07010840624570847,0.3570421636104584,2,Assault010_x264,DeepSORT,assault
604,0.433370441198349,0.38828039169311523,0.5755066168233969,0.8967395003352675,0.7361550331115723,0.2263709455728531,0.2600773870944977,2,Assault010_x264,DeepSORT,assault
605,0.13133949041366577,0.14910133183002472,0.48822871411618607,0.9509605597558284,0.8450528383255005,0.11291448026895523,0.2377808541059494,2,Assault010_x264,DeepSORT,assault
606,0.25381314754486084,0.16215741634368896,0.25032808371001675,0.945335310377388,0.601693332195282,0.040019743144512177,0.3319677710533142,2,Assault010_x264,DeepSORT,assault
607,0.1331442892551422,0.1331442892551422,0.3289830812903111,0.9587392418414317,0.6221518516540527,0.03883690759539604,0.31125709414482117,2,Assault010_x264,DeepSORT,assault
608,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
609,0.0,0.0,0.5000000139137676,1.0,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
610,0.0,0.2363121062517166,0.5000000139137676,0.9484598396565531,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
611,0.2363121062517166,0.2291741669178009,0.5000000139137676,0.9559745947765781,0.7475157380104065,0.13590650260448456,0.23867148160934448,2,Assault010_x264,DeepSORT,assault
612,0.07291904836893082,0.07291904836893082,0.6517356640197366,0.9838504864708794,0.8093050718307495,0.061636097729206085,0.25037136673927307,2,Assault010_x264,DeepSORT,assault
613,0.0,0.55833899974823,0.5000000139137676,0.9554315526809296,0.0,0.0,0.0,2,Assault010_x264,DeepSORT,assault
614,0.55833899974823,0.1539973020553589,0.5000000139137676,0.9455144652988556,0.2539217472076416,0.014106747694313526,0.22405540943145752,2,Assault010_x264,DeepSORT,assault
615,0.4716472625732422,0.4658432602882385,0.8421262764419527,0.9338666626515241,0.6041836142539978,0.01860176958143711,0.28090882301330566,2,Assault010_x264,DeepSORT,assault
616,0.0746726542711258,0.0522458516061306,0.628585193173923,0.9886749062842307,0.6947534680366516,0.04009181633591652,0.28393152356147766,2,Assault010_x264,DeepSORT,assault
617,0.07751207798719406,0.09093493968248367,0.5338513041867448,0.9519896613960087,0.7095019817352295,0.03695716708898544,0.3224389851093292,2,Assault010_x264,DeepSORT,assault
618,0.16071785986423492,0.0094909081235528,0.5926039084082774,0.9998435879310537,0.7657722234725952,0.03503548726439476,0.2882702648639679,2,Assault010_x264,DeepSORT,assault
619,0.16860896348953247,0.013245793990790844,0.8131965548664191,0.9998396119342386,0.6233149766921997,0.019658027216792107,0.32723167538642883,2,Assault010_x264,DeepSORT,assault
620,0.17502591013908386,0.011761292815208435,0.8082786668820283,0.9998225211160336,0.7938132286071777,0.051042765378952026,0.2611813247203827,2,Assault010_x264,DeepSORT,assault
621,0.18018566071987152,0.16429319977760315,0.7418047614767685,0.9340357504999215,0.4993855953216553,0.016159337013959885,0.31885826587677,2,Assault010_x264,DeepSORT,assault
622,0.01716930791735649,0.04136129096150398,0.6589238309932488,0.9815422865275669,0.6517254710197449,0.01834145560860634,0.33797502517700195,2,Assault010_x264,DeepSORT,assault
623,0.050337474793195724,0.15577432513237,0.5828622372680605,0.9364219436050396,0.11026488244533539,0.0025267989840358496,0.16718913614749908,2,Assault010_x264,DeepSORT,assault
624,0.19904276728630066,0.11542770266532898,0.5835432071283109,0.9515055991331355,0.7801997065544128,0.041139598935842514,0.28790441155433655,2,Assault010_x264,DeepSORT,assault
625,0.09450321644544601,0.027913125231862068,0.4516512676724845,0.9991594296760155,0.37755492329597473,0.008150734007358551,0.35721907019615173,2,Assault010_x264,DeepSORT,assault
626,0.09306201338768005,0.13470326364040375,0.5281229004208459,0.9533418049507142,0.38740068674087524,0.014212542213499546,0.34905216097831726,2,Assault010_x264,DeepSORT,assault
627,0.07626945525407791,0.0350707471370697,0.4810902936871288,0.998415656874555,0.8838559985160828,0.43314069509506226,0.13632842898368835,2,Assault010_x264,DeepSORT,assault
628,0.07327064126729965,0.05895712971687317,0.5163788075434582,0.9808228817238718,0.801385223865509,0.1809995025396347,0.19814972579479218,3,Assault010_x264,DeepSORT,assault
629,0.017448971047997475,0.6195423603057861,0.41011760829404936,0.9422320539629124,0.8096525073051453,0.23264481127262115,0.2020922750234604,3,Assault010_x264,DeepSORT,assault
630,0.6369913220405579,0.5149745941162109,0.39243174413019066,0.928137986899493,0.25741854310035706,0.005007018800824881,0.27970120310783386,3,Assault010_x264,DeepSORT,assault
