frame,velocidade_media,aceleracao_media,jitter_medio,fluidez_movimento,confianca_media,confianca_min,confianca_std,total_pessoas,video,tracking,metodo_suavizacao,classe
69,0.31867527961730957,0.12102153897285461,0.6621306806995606,0.9897987426039371,0.4544402062892914,0.0021002725698053837,0.3492274582386017,3,Assault003_x264,DeepSORT,TFT,assault
70,0.26930925250053406,0.17182274162769318,0.49821915592417293,0.9871407534391082,0.5257042050361633,0.0017840653890743852,0.39517277479171753,3,Assault003_x264,DeepSORT,TFT,assault
71,0.3004198670387268,0.1568479686975479,0.5395928370940483,0.9722159790163961,0.20598258078098297,0.013268835842609406,0.22112683951854706,3,Assault003_x264,DeepSORT,TFT,assault
72,0.1639898270368576,0.06211158633232117,0.5679756502445408,0.9955744549606753,0.7303797006607056,0.05993490293622017,0.2693711817264557,3,Assault003_x264,DeepSORT,TFT,assault
73,0.16297778487205505,0.23185984790325165,0.5013228318285221,0.9525258089664804,0.0,0.0,0.0,3,Assault003_x264,DeepSORT,TFT,assault
74,0.3296664357185364,0.2365667074918747,0.6233368758156852,0.9453382400284708,0.6279715299606323,0.015473675914108753,0.37080782651901245,3,Assault003_x264,DeepSORT,TFT,assault
75,0.2941438853740692,0.17822536826133728,0.5016200968393992,0.9910408386095911,0.7714357376098633,0.17360204458236694,0.28529834747314453,3,Assault003_x264,DeepSORT,TFT,assault
76,0.31585732102394104,0.142506405711174,0.717419620101989,0.9817484967896575,0.0,0.0,0.0,3,Assault003_x264,DeepSORT,TFT,assault
77,0.24108333885669708,0.15253287553787231,0.6984282791147686,0.993524167568258,0.7935036420822144,0.14229638874530792,0.28672128915786743,3,Assault003_x264,DeepSORT,TFT,assault
78,0.24782387912273407,0.11609382182359695,0.7470180930882577,0.9892956729740748,0.8996193408966064,0.3612968325614929,0.1543704718351364,3,Assault003_x264,DeepSORT,TFT,assault
79,0.2740635275840759,0.11630810052156448,0.7040541541521265,0.9924091123429594,0.8567285537719727,0.39670905470848083,0.18515385687351227,3,Assault003_x264,DeepSORT,TFT,assault
80,0.2009185552597046,0.11032979935407639,0.710813005790808,0.9896509821191403,0.8539223670959473,0.20729249715805054,0.2028130441904068,3,Assault003_x264,DeepSORT,TFT,assault
81,0.26283952593803406,0.10386976599693298,0.5642759264986219,0.9957671556435171,0.7963799834251404,0.20342686772346497,0.2879036068916321,3,Assault003_x264,DeepSORT,TFT,assault
82,0.26909205317497253,0.11643325537443161,0.7418675992171326,0.9930734222205632,0.8854334950447083,0.38787850737571716,0.1585751324892044,3,Assault003_x264,DeepSORT,TFT,assault
83,0.2832145690917969,0.1333986222743988,0.5993395374037809,0.9911389856910721,0.7999024987220764,0.04427538812160492,0.2395322173833847,3,Assault003_x264,DeepSORT,TFT,assault
84,0.2588213086128235,0.14453156292438507,0.6924405558333815,0.9902960147691996,0.0,0.0,0.0,3,Assault003_x264,DeepSORT,TFT,assault
85,0.22124341130256653,0.1297665536403656,0.6490617967416582,0.9927612549678093,0.6412417888641357,0.04080504924058914,0.33987900614738464,3,Assault003_x264,DeepSORT,TFT,assault
86,0.20831072330474854,0.12594546377658844,0.6011275670920041,0.9946217882414016,0.4348704218864441,0.02094043791294098,0.322945237159729,4,Assault003_x264,DeepSORT,TFT,assault
87,0.24767713248729706,0.10113254934549332,0.5817586304801681,0.9943009587244616,0.6837289333343506,0.06428924202919006,0.35861125588417053,4,Assault003_x264,DeepSORT,TFT,assault
88,0.2621994912624359,0.22130657732486725,0.5792075927706637,0.9517050035535672,0.8760120272636414,0.32853466272354126,0.1572776436805725,4,Assault003_x264,DeepSORT,TFT,assault
89,0.3726379871368408,0.21068358421325684,0.5574521501173298,0.9515280756010716,0.8650049567222595,0.3229295611381531,0.16063784062862396,4,Assault003_x264,DeepSORT,TFT,assault
90,0.2233685702085495,0.10413037240505219,0.5277984284897749,0.9925836606976207,0.8165038824081421,0.2811300754547119,0.17726139724254608,4,Assault003_x264,DeepSORT,TFT,assault
91,0.23001475632190704,0.15342338383197784,0.6043815830490843,0.9886680532365583,0.8843218684196472,0.21043792366981506,0.18570508062839508,4,Assault003_x264,DeepSORT,TFT,assault
92,0.2368142157793045,0.20048663020133972,0.6641981030703327,0.9729873299583747,0.9225408434867859,0.37310791015625,0.14281536638736725,4,Assault003_x264,DeepSORT,TFT,assault
93,0.3629004955291748,0.23711325228214264,0.6919184258168294,0.9681979671869976,0.9062769412994385,0.34049108624458313,0.15208794176578522,4,Assault003_x264,DeepSORT,TFT,assault
94,0.28280743956565857,0.1732710748910904,0.6488234990306155,0.9875884830028078,0.9117702841758728,0.5931589007377625,0.10943828523159027,4,Assault003_x264,DeepSORT,TFT,assault
95,0.21005694568157196,0.17320209741592407,0.5290484289988779,0.9772153278403782,0.894011378288269,0.3901689648628235,0.16259461641311646,4,Assault003_x264,DeepSORT,TFT,assault
96,0.20525473356246948,0.1579255312681198,0.5294888623638576,0.9856424458807839,0.7452428936958313,0.0865868553519249,0.3653605878353119,4,Assault003_x264,DeepSORT,TFT,assault
97,0.2482835203409195,0.17765025794506073,0.6074609738363845,0.9818627648829185,0.8798785209655762,0.2225029319524765,0.2004828155040741,4,Assault003_x264,DeepSORT,TFT,assault
98,0.21555420756340027,0.15246768295764923,0.745782967213347,0.9893620221135885,0.9013983011245728,0.4668963849544525,0.13439947366714478,4,Assault003_x264,DeepSORT,TFT,assault
99,0.2899183928966522,0.14254486560821533,0.6428934529022197,0.9931786210840651,0.9217724800109863,0.41795918345451355,0.13314920663833618,4,Assault003_x264,DeepSORT,TFT,assault
100,0.23741979897022247,0.14451077580451965,0.6968426886444454,0.9888420315252865,0.9109426736831665,0.2568058669567108,0.1743297129869461,4,Assault003_x264,DeepSORT,TFT,assault
101,0.27727562189102173,0.10361497849225998,0.7005813065231381,0.9898550712078813,0.923929750919342,0.37384098768234253,0.14455777406692505,4,Assault003_x264,DeepSORT,TFT,assault
102,0.2610263228416443,0.10805971920490265,0.6816734456257734,0.9957795864261026,0.7230334281921387,0.12945358455181122,0.2933429479598999,5,Assault003_x264,DeepSORT,TFT,assault
103,0.24026896059513092,0.08716948330402374,0.7027703821521272,0.9907286871207279,0.8704796433448792,0.16387055814266205,0.19709396362304688,5,Assault003_x264,DeepSORT,TFT,assault
104,0.2556285858154297,0.11773855239152908,0.7055180913642325,0.9953104682954494,0.7517707347869873,0.29331427812576294,0.2460809350013733,5,Assault003_x264,DeepSORT,TFT,assault
105,0.28616854548454285,0.12607426941394806,0.6064948056327909,0.9903725307699928,0.6880948543548584,0.03325238451361656,0.4020553529262543,5,Assault003_x264,DeepSORT,TFT,assault
106,0.2510899305343628,0.20504353940486908,0.6500218177749988,0.9519037455688288,0.7539647221565247,0.12079712003469467,0.3328417241573334,5,Assault003_x264,DeepSORT,TFT,assault
107,0.3457491397857666,0.16220200061798096,0.6482058981476648,0.9846735773111404,0.7860407829284668,0.10817869752645493,0.2296682894229889,5,Assault003_x264,DeepSORT,TFT,assault
108,0.36505722999572754,0.21174246072769165,0.7923490720267522,0.9776770042311306,0.552862823009491,0.004729538690298796,0.4015349745750427,5,Assault003_x264,DeepSORT,TFT,assault
109,0.26433220505714417,0.1603785753250122,0.5946135018440767,0.9840065834688531,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
110,0.2231951355934143,0.13812895119190216,0.6198623206394044,0.9931560804327286,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
111,0.23212800920009613,0.1037299707531929,0.743221722165583,0.9926038740338773,0.5144122838973999,0.0023489759769290686,0.4164765477180481,5,Assault003_x264,DeepSORT,TFT,assault
112,0.22585852444171906,0.12292683869600296,0.742183229847778,0.9935184766775913,0.6037461757659912,0.0580037422478199,0.30145910382270813,5,Assault003_x264,DeepSORT,TFT,assault
113,0.23298831284046173,0.1465264856815338,0.6506552798750221,0.990358785882291,0.6110400557518005,0.016180159524083138,0.34108099341392517,5,Assault003_x264,DeepSORT,TFT,assault
114,0.1982363760471344,0.13747508823871613,0.5818397958948051,0.9877594182202398,0.703747570514679,0.04115965589880943,0.30480435490608215,5,Assault003_x264,DeepSORT,TFT,assault
115,0.22641527652740479,0.12153127789497375,0.5557311321739636,0.9870769368215371,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
116,0.23834873735904694,0.12080150842666626,0.669798858189743,0.9899774747085014,0.6080962419509888,0.06872482597827911,0.32559308409690857,5,Assault003_x264,DeepSORT,TFT,assault
117,0.235228031873703,0.28067445755004883,0.49355656523275915,0.9447225470714112,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
118,0.4400494396686554,0.2332134246826172,0.6650297924382679,0.9605545071165541,0.24047842621803284,0.010403207503259182,0.19751723110675812,5,Assault003_x264,DeepSORT,TFT,assault
119,0.22785136103630066,0.20539255440235138,0.6970966957905792,0.9771879147824566,0.7048466205596924,0.0966503694653511,0.26433974504470825,5,Assault003_x264,DeepSORT,TFT,assault
120,0.30881303548812866,0.14899812638759613,0.5262604216706696,0.9680612841778949,0.737784206867218,0.05996609479188919,0.30941683053970337,5,Assault003_x264,DeepSORT,TFT,assault
121,0.37209153175354004,0.18502755463123322,0.5726374440805515,0.9600343941612812,0.6012990474700928,0.013864652253687382,0.36964353919029236,5,Assault003_x264,DeepSORT,TFT,assault
122,0.35302597284317017,0.16541163623332977,0.7950098860544168,0.9822147531639901,0.23724187910556793,0.02196969836950302,0.3105781674385071,5,Assault003_x264,DeepSORT,TFT,assault
123,0.24810931086540222,0.16408956050872803,0.5931667539413819,0.9704133567968583,0.8715105056762695,0.2244424670934677,0.18224826455116272,5,Assault003_x264,DeepSORT,TFT,assault
124,0.17049315571784973,0.17301827669143677,0.5304663762705726,0.972019640118917,0.9068596959114075,0.3262169361114502,0.15550220012664795,5,Assault003_x264,DeepSORT,TFT,assault
125,0.28819501399993896,0.13257773220539093,0.6775495291869013,0.9870647014968134,0.8877723217010498,0.3557215631008148,0.15389572083950043,5,Assault003_x264,DeepSORT,TFT,assault
126,0.24329741299152374,0.14371702075004578,0.5859716429422135,0.9927297567991522,0.8760667443275452,0.35194694995880127,0.1485290676355362,5,Assault003_x264,DeepSORT,TFT,assault
127,0.25076645612716675,0.12817317247390747,0.6927385797541663,0.9914800654348769,0.919195294380188,0.3287942409515381,0.15302671492099762,5,Assault003_x264,DeepSORT,TFT,assault
128,0.21155798435211182,0.10989242047071457,0.5952996702371953,0.9936551468545113,0.8910502791404724,0.29098057746887207,0.1644066721200943,5,Assault003_x264,DeepSORT,TFT,assault
129,0.22162114083766937,0.19140876829624176,0.6939960175803657,0.9746486186383074,0.9149118661880493,0.38068491220474243,0.14295949041843414,5,Assault003_x264,DeepSORT,TFT,assault
130,0.3224639892578125,0.2212151437997818,0.551188069793025,0.9784829545267318,0.08784928172826767,0.001379611436277628,0.16253513097763062,5,Assault003_x264,DeepSORT,TFT,assault
131,0.2602410316467285,0.2496795654296875,0.600183027820782,0.9790336864755778,0.26538175344467163,0.015034817159175873,0.2375665009021759,5,Assault003_x264,DeepSORT,TFT,assault
132,0.4298557937145233,0.22535066306591034,0.6868660589967802,0.9814018298573188,0.6886872053146362,0.0826602354645729,0.30623137950897217,5,Assault003_x264,DeepSORT,TFT,assault
133,0.2387211173772812,0.13030906021595,0.5081740428029804,0.9905875184112644,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
134,0.2411259263753891,0.13531754910945892,0.590044674471769,0.9841360983983233,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
135,0.29311680793762207,0.12650319933891296,0.7051570020301112,0.9866114171092302,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
136,0.22826534509658813,0.10441028326749802,0.6127739123732697,0.9928166760182542,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
137,0.17987129092216492,0.17872610688209534,0.5572428807102597,0.9788440467462391,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
138,0.32524579763412476,0.08793701976537704,0.5807534543073145,0.9949996012743297,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
139,0.27428314089775085,0.09748034179210663,0.799909863764984,0.996073542817647,0.26263320446014404,0.05059445649385452,0.18764902651309967,5,Assault003_x264,DeepSORT,TFT,assault
140,0.24219226837158203,0.11835681647062302,0.6161988348415819,0.9902566798981952,0.0,0.0,0.0,5,Assault003_x264,DeepSORT,TFT,assault
141,0.27231085300445557,0.23341840505599976,0.6230752416249784,0.9725690241319097,0.29974794387817383,0.03161926567554474,0.18118634819984436,5,Assault003_x264,DeepSORT,TFT,assault
142,0.37907734513282776,0.16380766034126282,0.6328408563727856,0.9675582402046667,0.5156933665275574,0.018266236409544945,0.2978591024875641,5,Assault003_x264,DeepSORT,TFT,assault
143,0.2344733625650406,0.18168890476226807,0.6086454045294555,0.9409718611910506,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
144,0.32850468158721924,0.2526363730430603,0.5697170069734356,0.9540509465361008,0.29688963294029236,0.0070241536013782024,0.2256350964307785,4,Assault003_x264,DeepSORT,TFT,assault
145,0.22764405608177185,0.1484411209821701,0.5497058049066461,0.9893508650055612,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
146,0.29470667243003845,0.12017448991537094,0.7327859520237113,0.9912276492825962,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
147,0.2250046581029892,0.12745176255702972,0.7517615835758408,0.9937400108036535,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
148,0.21222388744354248,0.10197518765926361,0.6671321246647978,0.9950006897341701,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
149,0.21810096502304077,0.11335460841655731,0.7341419722469312,0.9945017209553799,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
150,0.24933971464633942,0.13274168968200684,0.6952407057201143,0.98520392007399,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
151,0.28062379360198975,0.14571505784988403,0.8036665436994818,0.9717153204197636,0.1525644063949585,0.007211648393422365,0.1623838245868683,4,Assault003_x264,DeepSORT,TFT,assault
152,0.21310098469257355,0.11751514673233032,0.5757780409519141,0.9838164475879426,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
153,0.2640070915222168,0.15729106962680817,0.7287775416728032,0.9915577827427838,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
154,0.20881544053554535,0.14489997923374176,0.5825592804328751,0.9923575961020115,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
155,0.2467331886291504,0.20442287623882294,0.6792711163126983,0.9498195107156414,0.7207055687904358,0.10037962347269058,0.2625040113925934,4,Assault003_x264,DeepSORT,TFT,assault
156,0.3286108076572418,0.2406291365623474,0.5977321662191045,0.9239734900345101,0.68323814868927,0.23502831161022186,0.2486400008201599,4,Assault003_x264,DeepSORT,TFT,assault
157,0.22143907845020294,0.15075019001960754,0.5549966212197195,0.9778652764983368,0.7560188174247742,0.17694564163684845,0.3020477890968323,4,Assault003_x264,DeepSORT,TFT,assault
158,0.2213391214609146,0.16191230714321136,0.6337021432271243,0.9748335437373786,0.7563696503639221,0.17394521832466125,0.2962423861026764,4,Assault003_x264,DeepSORT,TFT,assault
159,0.2888163626194,0.15762510895729065,0.6348785294751728,0.9867178495578256,0.7349056005477905,0.06436282396316528,0.3333525061607361,4,Assault003_x264,DeepSORT,TFT,assault
160,0.2617833614349365,0.12816987931728363,0.7226200502450459,0.9939780049381879,0.740556001663208,0.13003459572792053,0.3472808599472046,4,Assault003_x264,DeepSORT,TFT,assault
161,0.2553732395172119,0.13212355971336365,0.72889722176526,0.988691893658457,0.7452645301818848,0.13092181086540222,0.30866679549217224,3,Assault003_x264,DeepSORT,TFT,assault
162,0.2993084490299225,0.0999482050538063,0.6519027759814295,0.9947298616095108,0.7317837476730347,0.04555794224143028,0.34341126680374146,2,Assault003_x264,DeepSORT,TFT,assault
163,0.25895702838897705,0.15079812705516815,0.7583678184320679,0.9830624399122255,0.7291920185089111,0.042361002415418625,0.3472351133823395,2,Assault003_x264,DeepSORT,TFT,assault
164,0.2024589329957962,0.15333694219589233,0.5990246277375479,0.9820047348142944,0.724364161491394,0.04369257390499115,0.3504613935947418,2,Assault003_x264,DeepSORT,TFT,assault
165,0.2333282083272934,0.09104873239994049,0.6900511279887387,0.9969368796411479,0.7283448576927185,0.022815974429249763,0.3579363524913788,2,Assault003_x264,DeepSORT,TFT,assault
166,0.2396273910999298,0.1250491738319397,0.6353756534102636,0.9881486516313799,0.7202967405319214,0.03225858509540558,0.3551570773124695,2,Assault003_x264,DeepSORT,TFT,assault
167,0.24673035740852356,0.10858435928821564,0.65378760462839,0.9906159571268224,0.7314459085464478,0.03211846202611923,0.3517245650291443,2,Assault003_x264,DeepSORT,TFT,assault
168,0.29553675651550293,0.1439356654882431,0.7138081196328494,0.990963964146816,0.7260106205940247,0.02095186337828636,0.35819903016090393,2,Assault003_x264,DeepSORT,TFT,assault
169,0.28988221287727356,0.13325631618499756,0.7411177962282468,0.9954912137492006,0.7362691760063171,0.13320668041706085,0.33550527691841125,2,Assault003_x264,DeepSORT,TFT,assault
170,0.24037481844425201,0.11042704433202744,0.6397687931389203,0.9942605257196612,0.771351158618927,0.17814140021800995,0.31486350297927856,2,Assault003_x264,DeepSORT,TFT,assault
171,0.28255695104599,0.12850965559482574,0.7513742359589103,0.9909535198938892,0.7233157157897949,0.029536966234445572,0.3556514084339142,2,Assault003_x264,DeepSORT,TFT,assault
172,0.24320027232170105,0.08487008512020111,0.6851490253304298,0.9940938952974332,0.7172587513923645,0.04007233679294586,0.352562814950943,2,Assault003_x264,DeepSORT,TFT,assault
173,0.2634112238883972,0.12166325002908707,0.6241187806936701,0.9946764358942591,0.7338073253631592,0.12394600361585617,0.3461136817932129,2,Assault003_x264,DeepSORT,TFT,assault
174,0.2690635621547699,0.10241508483886719,0.7202712240804693,0.9951262856823093,0.7227051258087158,0.07627346366643906,0.35433274507522583,2,Assault003_x264,DeepSORT,TFT,assault
175,0.2254846841096878,0.15469667315483093,0.6964859250967984,0.9867364382203049,0.7152848839759827,0.08464554697275162,0.3524155914783478,2,Assault003_x264,DeepSORT,TFT,assault
176,0.27217185497283936,0.1095658466219902,0.5933456669521407,0.9907208320341644,0.7152790427207947,0.02563069947063923,0.35783469676971436,2,Assault003_x264,DeepSORT,TFT,assault
177,0.23435337841510773,0.12390439957380295,0.6318317338684116,0.9897872024734627,0.7167009711265564,0.06767723709344864,0.3642587959766388,2,Assault003_x264,DeepSORT,TFT,assault
178,0.23553651571273804,0.15529558062553406,0.5754200252029192,0.9904920799724017,0.7423586845397949,0.11004140973091125,0.3605610728263855,2,Assault003_x264,DeepSORT,TFT,assault
179,0.3093849718570709,0.2704126238822937,0.6489777095238762,0.9223095144873522,0.7299304604530334,0.1310713142156601,0.3160253167152405,2,Assault003_x264,DeepSORT,TFT,assault
180,0.43728283047676086,0.269042432308197,0.6917347696191468,0.9459215521686664,0.7102477550506592,0.04397166147828102,0.32286232709884644,2,Assault003_x264,DeepSORT,TFT,assault
181,0.2624812424182892,0.24465855956077576,0.5918796427377884,0.9662520326363015,0.4057875871658325,0.010626615956425667,0.34438076615333557,2,Assault003_x264,DeepSORT,TFT,assault
182,0.3912445902824402,0.22800791263580322,0.6160659876622251,0.948101790487905,0.7177740931510925,0.04731488600373268,0.3285512328147888,2,Assault003_x264,DeepSORT,TFT,assault
183,0.2604021430015564,0.14303219318389893,0.5671989818449196,0.9878600146500088,0.7446060180664062,0.14584453403949738,0.3245900869369507,2,Assault003_x264,DeepSORT,TFT,assault
184,0.23330819606781006,0.08271514624357224,0.6912552144484212,0.9947909928904074,0.7768447995185852,0.14109888672828674,0.2966639995574951,2,Assault003_x264,DeepSORT,TFT,assault
185,0.2739136815071106,0.14651595056056976,0.6614186714240821,0.9814825847045756,0.7440201640129089,0.09611501544713974,0.3487872779369354,2,Assault003_x264,DeepSORT,TFT,assault
186,0.2101012021303177,0.08962024003267288,0.7431079615704069,0.9962436371988798,0.7289049625396729,0.07063374668359756,0.37332892417907715,2,Assault003_x264,DeepSORT,TFT,assault
187,0.2392076551914215,0.14396780729293823,0.6913517477886907,0.9856536769377375,0.7540714740753174,0.08011560887098312,0.33556681871414185,2,Assault003_x264,DeepSORT,TFT,assault
188,0.24525655806064606,0.1139814481139183,0.6903736646995449,0.9817743188872913,0.7351391911506653,0.04647613689303398,0.35817059874534607,2,Assault003_x264,DeepSORT,TFT,assault
189,0.3028743863105774,0.1609756499528885,0.6565327335468089,0.9870022864616358,0.7272219657897949,0.021856868639588356,0.35745769739151,2,Assault003_x264,DeepSORT,TFT,assault
190,0.21094092726707458,0.17097680270671844,0.5998311592420402,0.9808591150746373,0.7796093821525574,0.20067232847213745,0.2981843054294586,2,Assault003_x264,DeepSORT,TFT,assault
191,0.21773673593997955,0.16755494475364685,0.5570169152852185,0.9853299699367504,0.8139446377754211,0.25241953134536743,0.23556125164031982,2,Assault003_x264,DeepSORT,TFT,assault
192,0.24437659978866577,0.1987072378396988,0.6332622790445754,0.9869124341063192,0.7479820251464844,0.1472853720188141,0.29959022998809814,2,Assault003_x264,DeepSORT,TFT,assault
193,0.2403324395418167,0.1181458830833435,0.7387047662854721,0.9942573250462622,0.7398881912231445,0.16525980830192566,0.32734549045562744,2,Assault003_x264,DeepSORT,TFT,assault
194,0.2212856113910675,0.14662063121795654,0.5421540062508214,0.9890655495359721,0.7913431525230408,0.1599574089050293,0.2773350477218628,2,Assault003_x264,DeepSORT,TFT,assault
195,0.30768686532974243,0.12761783599853516,0.7005281828295936,0.9934149245186098,0.7811839580535889,0.17502740025520325,0.29050880670547485,2,Assault003_x264,DeepSORT,TFT,assault
196,0.2589496970176697,0.11119408905506134,0.8129931670111342,0.9924683336217167,0.7893731594085693,0.21599417924880981,0.2878017723560333,2,Assault003_x264,DeepSORT,TFT,assault
197,0.26859623193740845,0.0873785987496376,0.5878858414026049,0.9944417654151656,0.7624046206474304,0.14797040820121765,0.31804412603378296,2,Assault003_x264,DeepSORT,TFT,assault
198,0.2851742208003998,0.10338865965604782,0.7407749966229029,0.9953502435210699,0.8081481456756592,0.31352895498275757,0.25697821378707886,2,Assault003_x264,DeepSORT,TFT,assault
199,0.2567371428012848,0.1364668756723404,0.676597552598583,0.9960002699234621,0.7677142024040222,0.1537061333656311,0.3123024106025696,2,Assault003_x264,DeepSORT,TFT,assault
200,0.23365582525730133,0.1533995419740677,0.6441572655716443,0.9888792104211789,0.7243595123291016,0.10808341205120087,0.3312838077545166,2,Assault003_x264,DeepSORT,TFT,assault
201,0.22638070583343506,0.11396206170320511,0.6464195001157433,0.9938396186630514,0.7896097898483276,0.23940879106521606,0.2825879454612732,2,Assault003_x264,DeepSORT,TFT,assault
202,0.25625079870224,0.13164836168289185,0.5962818893853385,0.9920747219794867,0.7417994141578674,0.1782350391149521,0.3211217522621155,2,Assault003_x264,DeepSORT,TFT,assault
203,0.2657583951950073,0.11520937830209732,0.6664950197972171,0.9928038077921502,0.7549352049827576,0.17636620998382568,0.319202184677124,2,Assault003_x264,DeepSORT,TFT,assault
204,0.2657855153083801,0.13703139126300812,0.6966204039324569,0.9907391851406507,0.7570868730545044,0.157257542014122,0.32720890641212463,2,Assault003_x264,DeepSORT,TFT,assault
205,0.21996283531188965,0.15286441147327423,0.5994122409729461,0.9828945803149063,0.7360267639160156,0.1121511459350586,0.34715157747268677,2,Assault003_x264,DeepSORT,TFT,assault
206,0.24487727880477905,0.1561690717935562,0.5662326998048397,0.9911644285417289,0.7493800520896912,0.14107917249202728,0.3488730788230896,2,Assault003_x264,DeepSORT,TFT,assault
207,0.1935197412967682,0.2750227451324463,0.6907577490038719,0.9300740451812701,0.7320361137390137,0.05392206460237503,0.34069764614105225,2,Assault003_x264,DeepSORT,TFT,assault
208,0.3250853717327118,0.14821313321590424,0.7368219866952627,0.9718286298620576,0.41433534026145935,0.0220164991915226,0.23369751870632172,2,Assault003_x264,DeepSORT,TFT,assault
209,0.25487762689590454,0.2104412019252777,0.6333184383777511,0.9492489516931925,0.7235158085823059,0.03450984135270119,0.3199442923069,2,Assault003_x264,DeepSORT,TFT,assault
210,0.32105758786201477,0.17310038208961487,0.5794403124938842,0.9677507501979824,0.7514124512672424,0.030168917030096054,0.33203065395355225,2,Assault003_x264,DeepSORT,TFT,assault
211,0.2454037368297577,0.17752349376678467,0.6261116781114983,0.9741129828377341,0.7518917322158813,0.0369236133992672,0.34954768419265747,3,Assault003_x264,DeepSORT,TFT,assault
212,0.32977986335754395,0.16807854175567627,0.673369605196835,0.9819062961684654,0.2456473708152771,0.004990109708160162,0.2767817974090576,3,Assault003_x264,DeepSORT,TFT,assault
213,0.24558331072330475,0.1416209489107132,0.5944265064427999,0.9875596029294227,0.6517895460128784,0.08771095424890518,0.2916346490383148,3,Assault003_x264,DeepSORT,TFT,assault
214,0.29049766063690186,0.1636510044336319,0.5961370893749343,0.9594079950740121,0.6326447129249573,0.13823847472667694,0.2806257903575897,3,Assault003_x264,DeepSORT,TFT,assault
215,0.325344443321228,0.18700312077999115,0.635013084201822,0.957677682354805,0.7121267914772034,0.04471736028790474,0.3160777986049652,3,Assault003_x264,DeepSORT,TFT,assault
216,0.23096837103366852,0.17613299190998077,0.6001140429101649,0.9627943171434108,0.473983496427536,0.02247702330350876,0.32936444878578186,3,Assault003_x264,DeepSORT,TFT,assault
217,0.30793407559394836,0.15191194415092468,0.7304932093013197,0.9881583675270865,0.2921140193939209,0.002566772745922208,0.3279987871646881,4,Assault003_x264,DeepSORT,TFT,assault
218,0.22173920273780823,0.1531011164188385,0.6434259799845083,0.9896811002648447,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
219,0.24226541817188263,0.10672841966152191,0.6188073599766005,0.9887997743771496,0.40671423077583313,0.009221299551427364,0.31722292304039,4,Assault003_x264,DeepSORT,TFT,assault
220,0.2210395485162735,0.2067471593618393,0.7052248485758666,0.9791024811660692,0.7752918601036072,0.046196065843105316,0.27132874727249146,4,Assault003_x264,DeepSORT,TFT,assault
221,0.2622847259044647,0.18983745574951172,0.7751498208957616,0.9801591832990244,0.3145063519477844,0.015790294855833054,0.28086909651756287,4,Assault003_x264,DeepSORT,TFT,assault
222,0.2809067666530609,0.22662504017353058,0.6814684640596822,0.9720990483503812,0.0,0.0,0.0,4,Assault003_x264,DeepSORT,TFT,assault
223,0.41581249237060547,0.20915210247039795,0.5691175440372808,0.9629472441297365,0.8456021547317505,0.29629889130592346,0.17959097027778625,4,Assault003_x264,DeepSORT,TFT,assault
224,0.29102158546447754,0.12044760584831238,0.7038670069688682,0.9911499965238639,0.8624215126037598,0.3108496367931366,0.165782168507576,4,Assault003_x264,DeepSORT,TFT,assault
225,0.27642112970352173,0.12537267804145813,0.4401365173692277,0.9903463210870607,0.8474093079566956,0.21633295714855194,0.2049197405576706,4,Assault003_x264,DeepSORT,TFT,assault
226,0.22488857805728912,0.15995918214321136,0.5587136101660404,0.990277221427575,0.8282271027565002,0.3658577799797058,0.1803600937128067,4,Assault003_x264,DeepSORT,TFT,assault
227,0.2681807577610016,0.22120055556297302,0.5920354469418554,0.985192751693045,0.218035027384758,0.005422207061201334,0.3079899847507477,4,Assault003_x264,DeepSORT,TFT,assault
228,0.28769806027412415,0.1583847850561142,0.5419393106379107,0.9914038587833461,0.6316813230514526,0.04658525809645653,0.3691011965274811,4,Assault003_x264,DeepSORT,TFT,assault
229,0.28956907987594604,0.13583654165267944,0.7836918831447518,0.9923086171815548,0.789462149143219,0.12287670373916626,0.2388785481452942,4,Assault003_x264,DeepSORT,TFT,assault
